True Argentina,"[0.00000000e+00 2.24746869e-06 2.24746869e-06 2.24746869e-06
True Moldova,"[0.00000000e+00 3.69542458e-05 3.69542458e-05 1.10862738e-04
 1.10862738e-04 1.10862738e-04 2.21725475e-04 4.43450950e-04
 8.49947654e-04 8.49947654e-04 1.10862738e-03 1.10862738e-03
 1.81075805e-03 2.43898023e-03 2.95633967e-03 3.47369911e-03
 4.02801280e-03 4.61928073e-03 5.50618263e-03 6.54090151e-03
 7.35389492e-03 8.53643079e-03 9.71896666e-03 1.10123653e-02
 1.30448488e-02 1.56316460e-02 1.86618941e-02 2.18399593e-02
 2.77895929e-02 3.19284684e-02 3.56608472e-02 3.90236836e-02
 4.33842846e-02 4.76340229e-02 5.31402055e-02 5.76486235e-02
 6.14179566e-02 6.32656689e-02 7.14695115e-02 7.57192497e-02
 7.95994455e-02 8.36644126e-02 8.78771966e-02 9.13508957e-02
 9.41594184e-02 9.65983986e-02 1.02658895e-01 1.08128123e-01
 1.14927705e-01 1.22096828e-01 1.25940070e-01 1.28637730e-01
 1.34439546e-01 1.39354461e-01 1.44010696e-01 1.47077898e-01
 1.49738604e-01 1.52288447e-01]"
True Mongolia,"[0.00000000e+00 3.15436716e-05 3.15436716e-05 3.15436716e-05
 3.15436716e-05 3.15436716e-05 3.15436716e-05 3.15436716e-05
 1.57718358e-04 1.89262029e-04 1.89262029e-04 1.89262029e-04
 3.15436716e-04 3.15436716e-04 3.15436716e-04 3.15436716e-04
 3.15436716e-04 3.46980387e-04 3.46980387e-04 3.78524059e-04
 3.78524059e-04 3.78524059e-04 3.78524059e-04 4.41611402e-04
 4.41611402e-04 4.41611402e-04 4.41611402e-04 4.41611402e-04
 4.73155074e-04 4.73155074e-04 5.04698745e-04 5.04698745e-04
 5.04698745e-04 5.04698745e-04 5.04698745e-04 5.36242417e-04
 9.46310147e-04 9.46310147e-04 9.77853819e-04 9.77853819e-04
 9.77853819e-04 1.00939749e-03 1.04094116e-03 1.07248483e-03
 1.10402851e-03 1.13557218e-03 1.16711585e-03 1.16711585e-03
 1.19865952e-03 1.19865952e-03 1.19865952e-03 1.19865952e-03
 1.19865952e-03 1.19865952e-03 1.23020319e-03 1.23020319e-03]"
True Norway,"[0.00000000e+00 1.88255989e-05 1.88255989e-05 1.12953593e-04
 2.82383983e-04 3.57686379e-04 4.70639972e-04 6.02419165e-04
 1.05423354e-03 1.63782710e-03 2.03316468e-03 2.76736304e-03
 3.31330541e-03 3.85924777e-03 7.53023956e-03 1.12577081e-02
 1.32155704e-02 1.87502965e-02 2.05199028e-02 2.29860563e-02
 2.50945233e-02 2.75418512e-02 2.91796783e-02 3.28694957e-02
 3.60321963e-02 3.98726185e-02 4.48990534e-02 4.93418947e-02
 5.38976896e-02 5.80581470e-02 6.34234427e-02 7.06901239e-02
 7.55847796e-02 8.06488657e-02 8.36797871e-02 8.73696045e-02
 9.15488874e-02 9.68953575e-02 1.01093466e-01 1.04482074e-01
 1.07061181e-01 1.10412138e-01 1.14572595e-01 1.14572595e-01
 1.16925795e-01 1.18864831e-01 1.20653263e-01 1.22837033e-01
 1.24305430e-01 1.24681942e-01 1.26884537e-01 1.29821330e-01
 1.30593180e-01 1.32456914e-01 1.33247589e-01 1.34715986e-01
 1.35374882e-01 1.38142245e-01 1.39328257e-01 1.40495445e-01
 1.41173166e-01 1.41700283e-01 1.43055726e-01 1.44204088e-01
 1.45145368e-01 1.45672484e-01 1.46519636e-01 1.47009102e-01
 1.47724475e-01]"
True Pakistan,"[0.00000000e+00 9.42440316e-07 9.42440316e-07 9.42440316e-07
 1.88488063e-06 1.88488063e-06 1.88488063e-06 2.35610079e-06
 2.35610079e-06 2.35610079e-06 2.82732095e-06 2.82732095e-06
 2.82732095e-06 2.82732095e-06 7.53952253e-06 8.95318300e-06
 9.42440316e-06 1.31941644e-05 1.46078249e-05 2.49746684e-05
 6.40859415e-05 1.11207957e-04 1.40894827e-04 2.13933952e-04
 2.36081299e-04 3.43990715e-04 3.65666843e-04 4.12317638e-04
 4.58025994e-04 5.00907028e-04 5.65935410e-04 6.46985277e-04
 7.04474136e-04 7.52538593e-04 8.09085012e-04 9.13224667e-04
 9.98044295e-04 1.14082400e-03 1.26569734e-03 1.32789841e-03
 1.48764204e-03 1.77461512e-03 1.90137334e-03 2.00881153e-03
 2.11530729e-03 2.21237864e-03 2.36128421e-03 2.46448143e-03
 2.58982599e-03 2.75051206e-03 3.00779827e-03 3.26037227e-03
 3.31032161e-03 3.59917957e-03 3.93374588e-03 3.96673129e-03
 4.50722081e-03 4.74801431e-03 5.25646086e-03 5.62636869e-03
 5.99533407e-03 6.28042227e-03 6.55702850e-03 6.88546895e-03
 7.31569296e-03 7.92450940e-03 8.53568194e-03 9.00171868e-03
 9.46398566e-03]"
True Paraguay,"[0.00000000e+00 1.43759315e-05 1.43759315e-05 1.43759315e-05
 7.18796574e-05 7.18796574e-05 8.62555888e-05 8.62555888e-05
 8.62555888e-05 1.15007452e-04 1.29383383e-04 1.58135246e-04
 1.58135246e-04 1.86887109e-04 2.58766766e-04 3.16270492e-04
 3.16270492e-04 3.88150150e-04 5.31909464e-04 5.89413190e-04
 7.47548436e-04 8.05052162e-04 8.48179957e-04 9.20059614e-04
 9.34435546e-04 9.91939271e-04 1.10694672e-03 1.32258570e-03
 1.38008942e-03 1.49509687e-03 1.62448026e-03 1.65323212e-03
 1.71073584e-03 1.78261550e-03 1.85449516e-03 1.91199889e-03
 1.92637482e-03 2.11326193e-03 2.28577310e-03 2.31452497e-03
 2.50141208e-03 2.86081036e-03 2.90393816e-03 2.96144188e-03
 2.99019375e-03 2.99019375e-03 3.06207340e-03 3.06207340e-03
 3.20583272e-03 3.27771238e-03 3.27771238e-03 3.27771238e-03
 3.43584762e-03 3.43584762e-03 3.82399777e-03 4.78718518e-03
 5.31909464e-03 5.69286886e-03]"
True Peru,"[0.00000000e+00 3.12604957e-06 3.12604957e-06 1.87562974e-05
 2.18823470e-05 3.43865453e-05 3.43865453e-05 4.68907436e-05
 8.75293880e-05 1.18789884e-04 1.34420132e-04 2.68840263e-04
 3.65747800e-04 4.53277188e-04 7.31495600e-04 7.31495600e-04
 9.94083764e-04 1.13475599e-03 1.23478958e-03 1.30043662e-03
 1.50050379e-03 1.81310875e-03 1.98504148e-03 2.09757926e-03
 2.66339423e-03 2.96974709e-03 3.32924279e-03 4.13576358e-03
 4.42023409e-03 4.98604907e-03 5.45808255e-03 7.13051907e-03
 8.00581295e-03 9.23435043e-03 1.35733072e-02 1.64305165e-02
 1.84343143e-02 2.14071875e-02 2.35047667e-02 3.05852690e-02
 3.22076887e-02 3.58714188e-02 3.90474852e-02 4.21672827e-02
 4.50776348e-02 4.88539027e-02 5.10327592e-02 5.57593462e-02
 6.01764542e-02 6.53782007e-02 6.76727211e-02 7.91859617e-02
 8.60195060e-02 8.97144966e-02 9.75014861e-02 1.06069988e-01
 1.15588809e-01 1.26476840e-01 1.32963392e-01 1.43573205e-01]"
True Poland,"[0.00000000e+00 2.63332873e-06 2.63332873e-06 1.31666436e-05
 1.31666436e-05 2.89666160e-05 4.21332596e-05 5.79332320e-05
 8.16331905e-05 1.29033108e-04 1.79066353e-04 2.71232859e-04
 3.13366118e-04 4.66099184e-04 6.26732237e-04 6.60965510e-04
 9.34831697e-04 1.11916471e-03 1.41146420e-03 1.66953041e-03
 1.97236322e-03 2.37262918e-03 2.76762849e-03 3.21529437e-03
 3.65769360e-03 4.31339245e-03 4.90325809e-03 5.41149053e-03
 6.08562268e-03 6.72552156e-03 7.75778642e-03 8.90855108e-03
 9.55108329e-03 1.08019144e-02 1.16208797e-02 1.27663777e-02
 1.37064760e-02 1.46808076e-02 1.56814726e-02 1.67374374e-02
 1.75748359e-02 1.82595014e-02 1.89652335e-02 1.99658984e-02
 2.08506968e-02 2.20646614e-02 2.30205597e-02 2.44557239e-02
 2.52615225e-02 2.59540879e-02 2.67783198e-02 2.76789182e-02
 2.86822165e-02 2.96855147e-02 3.05913798e-02 3.13418785e-02
 3.21740104e-02 3.32852751e-02 3.39093740e-02 3.45097729e-02
 3.52207717e-02 3.60581702e-02]"
True Portugal,"[0.00000000e+00 1.94480223e-05 1.94480223e-05 4.86200559e-05
 7.77920894e-05 1.26412145e-04 1.94480223e-04 2.91720335e-04
 2.91720335e-04 3.98684458e-04 5.73716659e-04 5.73716659e-04
 1.08908925e-03 1.64335789e-03 2.38238274e-03 3.21864770e-03
 4.35635700e-03 4.35635700e-03 7.63334877e-03 9.91849139e-03
 1.24467343e-02 1.55584179e-02 2.00314630e-02 2.29681144e-02
 2.91234135e-02 3.44618956e-02 4.15020797e-02 5.02731377e-02
 5.79745546e-02 6.23114636e-02 7.23758151e-02 8.02328162e-02
 8.78467169e-02 9.61315744e-02 1.02335494e-01 1.09667398e-01
 1.14062651e-01 1.20986147e-01 1.27783231e-01 1.35708300e-01
 1.50449901e-01 1.55457767e-01 1.61272725e-01 1.64666405e-01
 1.69664547e-01 1.75917086e-01 1.83210094e-01 1.84970140e-01
 1.91417160e-01 1.96483370e-01 2.02872045e-01 2.07889635e-01
 2.13753214e-01 2.17360822e-01 2.21678283e-01 2.27464069e-01
 2.32053803e-01 2.33638816e-01 2.36507400e-01 2.38286894e-01
 2.43537860e-01 2.46513407e-01 2.44947841e-01 2.45842450e-01]"
True Romania,"[0.00000000e+00 5.13712397e-06 5.13712397e-06 1.54113719e-05
 1.54113719e-05 1.54113719e-05 1.54113719e-05 1.54113719e-05
 2.05484959e-05 3.08227438e-05 4.62341157e-05 4.62341157e-05
 7.70568595e-05 7.70568595e-05 1.28428099e-04 2.31170578e-04
 2.51719074e-04 4.57204033e-04 6.31866248e-04 6.72963240e-04
 8.11665587e-04 9.45230810e-04 1.33565223e-03 1.42298334e-03
 1.58223418e-03 1.88532450e-03 2.22437468e-03 2.95898340e-03
 4.07887643e-03 4.65423431e-03 5.28610056e-03 6.63716416e-03
 7.45910400e-03 9.32388000e-03 1.08341944e-02 1.15328433e-02
 1.26373250e-02 1.40654454e-02 1.63514656e-02 1.85604289e-02
 1.98498470e-02 2.08413119e-02 2.26906766e-02 2.44578472e-02
 2.67233189e-02 2.80846567e-02 3.07713726e-02 3.23638810e-02
 3.40745433e-02 3.53382758e-02 3.70694865e-02 3.95918144e-02
 4.14411790e-02 4.32443095e-02 4.49292862e-02 4.59053398e-02
 4.74772997e-02 4.98814737e-02 5.18644036e-02 5.35134204e-02
 5.46333134e-02 5.66933001e-02 5.82498486e-02 5.96728320e-02
 6.15324709e-02 6.28783973e-02 6.45582369e-02 6.54058623e-02
 6.76199628e-02]"
True Slovenia,"[0.00000000e+00 9.64369442e-05 3.37529305e-04 3.37529305e-04
 7.71495554e-04 7.71495554e-04 1.49477264e-03 2.74845291e-03
 4.29144402e-03 6.79880457e-03 8.72754345e-03 1.05598454e-02
 1.21992734e-02 1.32600798e-02 1.32600798e-02 1.37904830e-02
 1.64424990e-02 1.84676748e-02 1.99624475e-02 2.13125647e-02
 2.31448666e-02 2.54593533e-02 2.70987813e-02 3.04740744e-02
 3.29814349e-02 3.51994846e-02 3.64531649e-02 3.86712146e-02
 4.05517350e-02 4.32519695e-02 4.50360530e-02 4.71094473e-02
 4.80738167e-02 4.92310600e-02 5.10633620e-02 5.26063531e-02
 5.41975627e-02 5.59334276e-02 5.72835449e-02 5.81032589e-02
 5.84407882e-02 5.88265360e-02 6.01766532e-02 6.11410226e-02
 6.28768876e-02 6.35037278e-02 6.41305679e-02 6.43716603e-02
 6.48056265e-02 6.52395928e-02 6.58664329e-02 6.62039622e-02
 6.69272393e-02 6.73129871e-02 6.76022979e-02 6.78916087e-02
 6.83737935e-02 6.89041966e-02 6.91452890e-02 6.93863814e-02
 6.93863814e-02]"
True Spain,"[0.00000000e+00 2.13691012e-06 2.13691012e-06 2.13691012e-06
 2.13691012e-06 2.13691012e-06 2.13691012e-06 2.13691012e-06
 2.13691012e-06 4.27382024e-06 4.27382024e-06 4.27382024e-06
 4.27382024e-06 4.27382024e-06 4.27382024e-06 4.27382024e-06
 4.27382024e-06 4.27382024e-06 4.27382024e-06 4.27382024e-06
 4.27382024e-06 4.27382024e-06 4.27382024e-06 4.27382024e-06
 4.27382024e-06 1.28214607e-05 2.77798316e-05 3.20536518e-05
 6.83811239e-05 9.61609555e-05 1.79500450e-04 2.56429215e-04
 3.52590170e-04 4.74394047e-04 5.53459722e-04 8.54764049e-04
 1.06845506e-03 1.43814051e-03 2.29290456e-03 3.62206266e-03
 4.86574435e-03 4.86574435e-03 1.11803138e-02 1.36569926e-02
 1.66636251e-02 2.12451604e-02 2.51044201e-02 2.97244198e-02
 3.83853165e-02 4.36143356e-02 5.42219574e-02 6.14746304e-02
 7.50824740e-02 8.52306602e-02 1.05809105e-01 1.23483488e-01
 1.40435596e-01 1.56496613e-01 1.71187870e-01 1.87954067e-01
 2.04978830e-01 2.22490808e-01 2.39472833e-01 2.54717550e-01
 2.69609676e-01 2.81315670e-01 2.92062191e-01 3.03317297e-01
 3.16732818e-01 3.27421643e-01 3.38215176e-01 3.48374046e-01
 3.56502853e-01 3.63486275e-01 3.68704609e-01 3.79609262e-01
 3.95217253e-01 4.07805791e-01 4.09701230e-01 4.24548482e-01
 4.27830776e-01 4.36310035e-01 4.45308563e-01 4.55213142e-01
 4.33771386e-01 4.40000479e-01 4.43695196e-01 4.47607879e-01
 4.50402957e-01 4.54984492e-01 4.56091412e-01 4.56091412e-01
 4.62816268e-01 4.64705297e-01]"
True Sweden,"[0.00000000e+00 9.82780313e-06 9.82780313e-06 9.82780313e-06
 9.82780313e-06 9.82780313e-06 9.82780313e-06 9.82780313e-06
 9.82780313e-06 9.82780313e-06 9.82780313e-06 9.82780313e-06
 9.82780313e-06 9.82780313e-06 9.82780313e-06 9.82780313e-06
 9.82780313e-06 9.82780313e-06 9.82780313e-06 9.82780313e-06
 9.82780313e-06 9.82780313e-06 9.82780313e-06 9.82780313e-06
 9.82780313e-06 9.82780313e-06 9.82780313e-06 1.96556063e-05
 6.87946219e-05 6.87946219e-05 1.17933638e-04 1.37589244e-04
 1.47417047e-04 2.06383866e-04 3.43973110e-04 9.23813494e-04
 9.92608116e-04 1.58227630e-03 1.99504404e-03 2.43729518e-03
 3.48887011e-03 4.91390157e-03 5.88685408e-03 7.99983175e-03
 9.44451881e-03 1.00440148e-02 1.08400669e-02 1.16950857e-02
 1.25697602e-02 1.41422087e-02 1.61077693e-02 1.73264169e-02
 1.90069713e-02 2.01076852e-02 2.24663580e-02 2.48250307e-02
 2.79109609e-02 3.01615278e-02 3.38764374e-02 3.63628716e-02
 3.95863910e-02 4.35863069e-02 4.86181421e-02 5.47212078e-02
 6.02542610e-02 6.33205356e-02 6.71238954e-02 7.08191494e-02
 7.56052895e-02 8.27402746e-02 8.98359484e-02 9.51822733e-02
 9.97620296e-02 1.03024860e-01 1.07594789e-01 1.12479207e-01
 1.17216208e-01 1.23240651e-01 1.29884246e-01 1.35839895e-01
 1.41372948e-01 1.45225447e-01 1.50581600e-01 1.57284161e-01
 1.64664841e-01 1.72645018e-01 1.78639977e-01 1.83190250e-01
 1.86001002e-01 1.92831325e-01 1.99524059e-01 2.07288024e-01
 2.11494323e-01 2.17017549e-01 2.19327082e-01]"
True Switzerland,"[0.00000000e+00 1.17464271e-05 1.17464271e-05 9.39714165e-05
 9.39714165e-05 2.11435687e-04 3.17153531e-04 4.93349937e-04
 6.57799915e-04 1.05717844e-03 1.33909268e-03 2.51373539e-03
 3.14804245e-03 3.95854592e-03 4.39316372e-03 5.76749569e-03
 7.65867044e-03 7.65867044e-03 1.33791804e-02 1.59633944e-02
 2.58421395e-02 2.58421395e-02 3.17153531e-02 3.55681811e-02
 4.78666903e-02 6.21855849e-02 7.72327579e-02 8.77927958e-02
 1.03309826e-01 1.16019460e-01 1.28000816e-01 1.38737050e-01
 1.51857809e-01 1.65342707e-01 1.74187767e-01 1.87026612e-01
 1.95049421e-01 2.08710516e-01 2.21149982e-01 2.30300449e-01
 2.40860487e-01 2.47849611e-01 2.54392371e-01 2.61393241e-01
 2.73456822e-01 2.82513317e-01 2.88386531e-01 2.94917544e-01
 2.98535444e-01 3.01742218e-01 3.04655332e-01 3.09353903e-01
 3.14005488e-01 3.18069752e-01 3.21899087e-01 3.25845887e-01
 3.28242158e-01 3.29639983e-01 3.32048000e-01 3.34726185e-01
 3.36852289e-01 3.39401263e-01 3.41362917e-01 3.42572799e-01
 3.43747441e-01 3.45427181e-01 3.47529791e-01 3.48927616e-01
 3.50243216e-01 3.51276901e-01]"
True Thailand,[]
True Tunisia,"[0.00000000e+00 8.64662655e-06 8.64662655e-06 8.64662655e-06
 8.64662655e-06 1.72932531e-05 1.72932531e-05 4.32331328e-05
 6.05263859e-05 6.05263859e-05 1.38346025e-04 1.55639278e-04
 1.55639278e-04 1.72932531e-04 2.07519037e-04 2.50752170e-04
 3.37218436e-04 4.66917834e-04 5.18797593e-04 6.48496991e-04
 7.69549763e-04 9.85715427e-04 1.49586639e-03 1.70338543e-03
 1.96278423e-03 2.40376218e-03 2.69774748e-03 2.69774748e-03
 3.40677086e-03 3.65752303e-03 3.93421508e-03 4.28008014e-03
 4.78158448e-03 4.96316364e-03 5.15338943e-03 5.38684834e-03
 5.43008148e-03 5.55978087e-03 5.80188642e-03 5.92293919e-03
 6.11316497e-03 6.27745088e-03 6.45903004e-03 6.74436871e-03
 7.10752703e-03 7.47068534e-03 7.47068534e-03 7.60038474e-03
 7.64361787e-03 7.64361787e-03 7.85978354e-03 7.93760318e-03
 7.97218968e-03 8.11918233e-03 8.20564860e-03 8.36128788e-03
 8.43046089e-03 8.47369402e-03 8.59474679e-03 8.62933330e-03
 8.72444619e-03 8.75903270e-03]"
True Turkey,"[0.00000000e+00 1.21477570e-06 1.21477570e-06 6.07387848e-06
 6.07387848e-06 7.28865417e-06 2.18659625e-05 5.70944577e-05
 1.19048018e-04 2.33236934e-04 4.36104475e-04 8.13899716e-04
 1.50146276e-03 1.85739204e-03 2.27406010e-03 2.95554927e-03
 4.40842100e-03 6.92179191e-03 8.99176970e-03 1.11965876e-02
 1.31523765e-02 1.64371299e-02 1.90464681e-02 2.20299572e-02
 2.54143223e-02 2.90744415e-02 3.28827633e-02 3.67068772e-02
 4.14347842e-02 4.64360157e-02 5.13631460e-02 5.71296862e-02
 6.33712037e-02 6.91887645e-02 7.41608415e-02 7.90952603e-02
 8.42957151e-02 9.01278532e-02 9.54157718e-02 1.00011268e-01
 1.04842431e-01 1.10520293e-01 1.16121624e-01 1.19866777e-01
 1.23652018e-01 1.27444548e-01 1.30920021e-01 1.33783247e-01
 1.36371934e-01 1.39277678e-01 1.42844259e-01 1.46020898e-01
 1.48678827e-01 1.51087727e-01 1.53116403e-01]"
True United States,[]
True Ukraine,"[0.00000000e+00 2.24102110e-06 2.24102110e-06 2.24102110e-06
 2.24102110e-06 2.24102110e-06 2.24102110e-06 2.24102110e-06
 2.24102110e-06 2.24102110e-06 2.24102110e-06 6.72306331e-06
 6.72306331e-06 6.72306331e-06 1.56871477e-05 3.13742954e-05
 3.13742954e-05 3.58563376e-05 6.49896120e-05 1.05327992e-04
 1.63594540e-04 1.63594540e-04 2.17379047e-04 3.24948060e-04
 4.39240136e-04 6.94716542e-04 7.97803512e-04 1.06448502e-03
 1.22807956e-03 1.44545861e-03 1.77937076e-03 2.01019593e-03
 2.40237462e-03 2.74525085e-03 2.93125560e-03 2.95590683e-03
 3.27637285e-03 3.73802320e-03 4.24001193e-03 4.93696949e-03
 5.62720399e-03 6.22331560e-03 6.95164746e-03 7.55672316e-03
 8.43520343e-03 9.32488881e-03 1.04476404e-02 1.14426537e-02
 1.22113240e-02 1.27962305e-02 1.37262543e-02 1.47728111e-02
 1.60681213e-02 1.71370884e-02 1.82082965e-02 1.93108788e-02
 2.01893591e-02 2.10880086e-02 2.21099142e-02 2.33200656e-02
 2.43397302e-02 2.55722918e-02 2.66972844e-02]"
True United Kingdom,"[0.00000000e+00 3.00931334e-06 3.00931334e-06 3.00931334e-06
 3.00931334e-06 3.00931334e-06 3.00931334e-06 3.00931334e-06
 4.51397001e-06 4.51397001e-06 4.51397001e-06 1.20372534e-05
 1.20372534e-05 1.35419100e-05 1.35419100e-05 1.35419100e-05
 1.35419100e-05 1.35419100e-05 1.35419100e-05 1.35419100e-05
 1.35419100e-05 1.35419100e-05 1.35419100e-05 1.35419100e-05
 1.35419100e-05 1.95605367e-05 1.95605367e-05 1.95605367e-05
 2.25698501e-05 3.00931334e-05 3.46071034e-05 5.41676402e-05
 6.01862669e-05 7.67374903e-05 1.29400474e-04 1.74540174e-04
 2.46763694e-04 3.11463931e-04 4.12275928e-04 4.84499448e-04
 5.77788162e-04 6.90637412e-04 6.90637412e-04 1.20673465e-03
 1.72132723e-03 1.72283189e-03 2.33372250e-03 2.94912708e-03
 3.97530293e-03 4.08664752e-03 6.03969188e-03 7.62409536e-03
 8.64425258e-03 1.01203208e-02 1.22840171e-02 1.45048903e-02
 1.77730046e-02 2.21861626e-02 2.60486163e-02 2.97621090e-02
 3.37840562e-02 3.83401567e-02 4.49365715e-02 5.14186324e-02
 5.82136620e-02 6.39133014e-02 7.28795505e-02 7.86619461e-02
 8.41840361e-02 9.24972642e-02 9.91147443e-02 1.12254911e-01
 1.20182947e-01 1.28205776e-01 1.34772098e-01 1.42709162e-01
 1.49687760e-01 1.56702469e-01 1.65164658e-01 1.73507979e-01
 1.82322258e-01 1.89370070e-01 1.95864168e-01 2.02583965e-01
 2.09517423e-01 2.17633541e-01 2.25049994e-01 2.31772800e-01
 2.38259375e-01 2.44281011e-01 2.50436561e-01 2.59524687e-01
 2.68859577e-01 2.76104499e-01 2.82637719e-01]"
True Uruguay,"[0.         0.00011597 0.00011597 0.00023193 0.00084075 0.00144957
 0.00229032 0.00272519 0.00318905 0.00458064 0.00469661 0.00469661
 0.00547937 0.00629113 0.00689995 0.00794364 0.00881338 0.00898733
 0.00979909 0.00979909 0.01014699 0.01069783 0.01159656 0.01159656
 0.01177051 0.01229235 0.01229235 0.01322008 0.01371293 0.01432175
 0.01391587 0.01391587 0.01400285 0.01426377 0.01455368 0.01455368
 0.01472763 0.01498855 0.0155104  0.0155104  0.01574233 0.01614821
 0.01632216 0.01727887 0.01756879 0.01797467 0.01811962 0.01826458
 0.01864147 0.01878643 0.01890239 0.01898937]"
True Vietnam,"[0.00000000e+00 2.09335538e-06 2.09335538e-06 2.09335538e-06
 2.09335538e-06 2.09335538e-06 2.09335538e-06 2.09335538e-06
 2.09335538e-06 2.09335538e-06 6.28006614e-06 6.28006614e-06
 8.37342152e-06 8.37342152e-06 8.37342152e-06 1.04667769e-05
 1.04667769e-05 1.36068100e-05 1.36068100e-05 1.46534877e-05
 1.57001654e-05 1.57001654e-05 1.67468430e-05 1.67468430e-05
 1.67468430e-05 1.67468430e-05 1.67468430e-05 1.67468430e-05
 1.67468430e-05 1.67468430e-05 1.67468430e-05 1.67468430e-05
 1.67468430e-05 1.67468430e-05 1.67468430e-05 1.67468430e-05
 1.67468430e-05 1.67468430e-05 1.67468430e-05 1.67468430e-05
 1.67468430e-05 1.67468430e-05 1.67468430e-05 1.67468430e-05
 1.67468430e-05 1.88401984e-05 3.14003307e-05 3.14003307e-05
 3.24470084e-05 3.97737522e-05 4.08204299e-05 4.91938515e-05
 5.54739176e-05 5.86139507e-05 6.38473391e-05 6.90807276e-05
 7.85008268e-05 8.89676037e-05 9.52476698e-05 9.83877029e-05
 1.18274579e-04 1.28741356e-04 1.40254811e-04 1.47581554e-04
 1.60141687e-04 1.70608464e-04 1.82121918e-04 1.96775406e-04
 2.12475571e-04 2.21895670e-04 2.28175737e-04 2.43875902e-04
 2.48062613e-04 2.51202646e-04 2.52249323e-04 2.56436034e-04
 2.60622745e-04 2.62716100e-04 2.66902811e-04 2.68996166e-04
 2.70042844e-04 2.74229555e-04 2.77369588e-04 2.78416266e-04
 2.79462943e-04 2.80509621e-04 2.80509621e-04 2.80509621e-04
 2.80509621e-04 2.80509621e-04 2.80509621e-04 2.80509621e-04
 2.80509621e-04 2.82602976e-04 2.82602976e-04 2.82602976e-04
 2.82602976e-04 2.82602976e-04 2.82602976e-04 2.82602976e-04
 2.82602976e-04 2.82602976e-04 2.83649654e-04]"
True Zambia,"[0.00000000e+00 1.15261671e-05 1.15261671e-05 1.15261671e-05
 1.15261671e-05 1.72892507e-05 1.72892507e-05 1.72892507e-05
 6.91570026e-05 9.22093369e-05 1.26787838e-04 1.61366340e-04
 1.67129423e-04 2.01707924e-04 2.01707924e-04 2.07471008e-04
 2.24760259e-04 2.24760259e-04 2.24760259e-04 2.24760259e-04
 2.24760259e-04 2.24760259e-04 2.24760259e-04 2.24760259e-04
 2.30523342e-04 2.30523342e-04 2.47812593e-04 2.59338760e-04
 2.59338760e-04 2.76628011e-04 2.76628011e-04 2.99680345e-04
 3.28495763e-04 3.51548097e-04 3.74600431e-04 4.03415849e-04
 4.26468183e-04 4.37994350e-04 4.84099019e-04 4.84099019e-04
 5.07151353e-04 5.07151353e-04 5.47492938e-04 5.59019105e-04
 6.10886857e-04 6.28176107e-04 6.85806943e-04 7.14622361e-04]"
